af_track_id,af_danceability,af_energy,af_loudness,af_mode,af_acousticness,af_instrumentalness,af_liveness,af_valence,af_tempo,af_key,af_speechiness,af_time_signature,af_duration_ms
65Cf9WzO1Uu5jpW92sfAPS,0.713,0.849,-8.147,1,0.00635,0.133,0.0693,0.584,123.027,8,0.0474,4,228293
2LG8qfrWc1UeViqnGMKnkJ,0.565,0.885,-4.999,0,0.00862,0.168,0.71,0.524,128.044,10,0.0319,4,154999
1HGpnAIot58B4mNtfn0arH,0.776,0.502,-11.465,0,0.116,0.895,0.095,0.48,123.025,4,0.133,4,444878
5o9DZHMGopB2DoSSMTNzQR,0.887,0.926,-7.453,0,0.000133,0.804,0.153,0.709,126.889,5,0.0798,4,194301
0z91ZBaC2NvaSOUiIkTupQ,0.801,0.873,-7.165,1,0.000364,0.898,0.0911,0.366,125.004,7,0.0643,4,317728
54hoWgqeSIk05I79dIPUie,0.764,0.857,-6.095,0,0.00182,0.867,0.0535,0.506,125.008,3,0.0554,4,400004
5PffvGLh1Wubwf8p4TuPRF,0.794,0.96,-11.18,1,0.00597,0.283,0.0936,0.437,123.015,7,0.0624,4,441831
4XJHOf2cpjKYnORLdVEjVV,0.763,0.812,-8.468,1,0.0312,0.912,0.0763,0.465,120.989,7,0.0434,4,420496
1PJaIi4b7JV4QhBy6Obqoy,0.671,0.799,-5.346,0,0.0235,0.00404,0.352,0.312,127.965,6,0.0519,4,216573
7gVbn4hZgfmrdYaQdOHG3J,0.802,0.765,-9.011,1,0.00353,0.828,0.124,0.248,121.337,11,0.0523,4,427286
2vtKU8jxY2EGtd0LrX6bFN,0.76,0.884,-10.778,0,0.0776,0.926,0.0316,0.457,124.988,10,0.0665,4,374049
1OLNYVZejaOmBJ7ykGnyoG,0.649,0.966,-7.179,0,0.0542,0.00249,0.461,0.257,129.969,4,0.0731,4,171431
13GAmxYQL8IZMXX8nw6iqP,0.802,0.857,-8.848,0,0.000242,0.397,0.0202,0.962,123.004,6,0.0595,4,376593
6F54dFod662xOewRyGMuSO,0.782,0.604,-11.316,0,0.018,0.0538,0.0751,0.76,130.421,5,0.0478,4,284720
2cb9ziFhGYziK7kUR05yMd,0.806,0.904,-4.442,1,0.00295,0.444,0.0493,0.539,124.001,0,0.0552,4,470373
4lSr9z8OgPLtjJiV2XTgPX,0.711,0.987,-5.964,0,0.0165,0.852,0.16,0.711,122.003,4,0.0498,4,363399
1iUuoBWwid5J0DFT4mm2va,0.748,0.645,-10.741,1,0.000253,0.931,0.0386,0.614,123.994,1,0.0434,4,396774
78RiwNYLfXrqrRdcZI2yPW,0.789,0.849,-9.304,0,0.00399,0.937,0.0795,0.103,127.987,4,0.0599,4,427507
6jLP8cNg1H7gcy9hn96ZoH,0.675,0.785,-7.666,0,0.000656,0.0238,0.0862,0.267,128.005,11,0.049,4,412714
5foOyxcGmVKHpPfeOfm9oi,0.558,0.743,-7.833,0,0.0216,0.000545,0.134,0.201,127.846,0,0.0565,4,224816
5FDn1oWUD5BXL2HCfmCk2F,0.632,0.842,-7.868,0,0.0127,0.781,0.0984,0.674,126.952,0,0.0335,4,235039
5iQYHpbIv6YABOjTWhs7Zj,0.667,0.953,-4.09,1,0.315,0.0635,0.089,0.138,125.981,6,0.134,4,469693
6sJnrJ60TRri1N9cADnFZy,0.766,0.708,-7.345,1,0.00269,0.334,0.139,0.724,121.997,8,0.0481,4,381639
7JlawqjLYtEVVN5SMtJHlU,0.811,0.94,-6.856,0,0.00131,0.92,0.0672,0.841,124.004,11,0.0499,4,402581
0x0tb8cZvOrJLeTr2GSH1T,0.811,0.961,-4.712,1,0.00112,0.842,0.0491,0.273,123.005,1,0.0498,4,407928
29Y1EuVknd2d5OjfWgZdHb,0.464,0.995,-3.705,1,0.0126,0.777,0.241,0.351,127.994,6,0.163,4,362930
7uQWtaM6QwPLVTnw2xEXhw,0.926,0.77,-5.714,1,0.00339,0.000103,0.12,0.484,127.844,1,0.0573,4,224893
4kJsFdyo6y8l1UR5mDMmjN,0.849,0.705,-6.209,1,0.0642,0.0293,0.0792,0.646,122.002,9,0.0381,4,347622
4KtzrgVnGCIOW0S1Lo2mwD,0.721,0.935,-6.691,1,0.0102,0.748,0.212,0.878,125.068,7,0.111,4,190693
6BitZqwsfaxVhoq3LE0vMt,0.728,0.418,-15.537,0,0.0333,0.676,0.555,0.338,123.748,5,0.37,4,226773
4NqKcty3OxYF0S3VXFvbas,0.749,0.906,-3.043,1,0.000687,0.432,0.737,0.422,126.028,0,0.0448,4,314236
6ON6ADVu2qwIvUh20sQFps,0.713,0.588,-9.04,1,0.0337,0.875,0.0895,0.544,123.001,2,0.0473,4,470554
2yWyFT6bW1Rd9cjVvYi4v8,0.742,0.798,-8.263,1,0.00346,0.00131,0.259,0.928,128.967,9,0.0558,4,360427
4ao36tgMZ2rYHF9w1i9H04,0.688,0.87,-9.543,1,0.093,0.831,0.373,0.357,125.987,1,0.066,4,390200
275g02peaJ0xX3KtwFUjtW,0.805,0.79,-13.135,1,0.000596,0.898,0.114,0.26,123.995,7,0.085,4,442136
2ueKL2MWoyfg1FnBpHOfbH,0.944,0.56,-5.456,0,0.0081,2.23e-05,0.0613,0.922,127.99,2,0.0869,4,379800
1jetVXpygCcFXFPKQX0tjA,0.773,0.491,-12.333,1,0.00178,0.902,0.0616,0.561,122.993,3,0.0664,4,414812
6SJTWpNsVGMcMq7pUwnrvX,0.829,0.896,-5.965,0,8.74e-05,0.0693,0.638,0.531,127.987,4,0.0925,4,445173
2zrb5bR877mDlviTWuZZxz,0.799,0.543,-6.038,0,0.0013,0.237,0.869,0.621,128.017,10,0.0613,4,470688
6T1GMVEgOkhgVx036WUZyi,0.795,0.928,-10.973,0,0.00138,0.939,0.0878,0.563,127.998,9,0.0585,4,425625
22M8SqgMTYaDQWV0TeW6Ab,0.7,0.571,-12.128,1,0.0262,0.958,0.11,0.122,127.99,7,0.0797,4,431274
2Qd1iViAA4do31s4PzGtYM,0.753,0.793,-5.772,0,0.000938,0.636,0.657,0.479,126.007,9,0.122,4,487699
6v5DKIzAVBVcxvb7BFGGcj,0.821,0.681,-9.287,1,0.00154,0.833,0.0809,0.062,125.997,5,0.258,4,371891
7d6c9PjkpsKnLOGPkeeBFU,0.538,0.675,-7.098,1,0.00448,0.354,0.151,0.0989,126.02,7,0.0952,4,398213
2fTIXzs0M0rqWQpDwl6Hjc,0.632,0.96,-6.768,0,0.067,0.846,0.0937,0.575,123.97,10,0.0484,4,192097
44C8CdnMBb5ECdDIPYoTbI,0.748,0.98,-6.966,0,0.0139,0.137,0.0525,0.715,123.999,6,0.0722,4,436791
5NVzwvGcvbQglXLuO2rVVZ,0.795,0.877,-5.394,0,0.00165,0.919,0.0881,0.658,128.018,9,0.0526,4,254999
7eue8baVHpPWYisSEcxOv4,0.815,0.767,-9.138,0,0.00931,0.843,0.0943,0.644,127.708,8,0.08,4,491867
0Q9VZEgOsyuwBcv3MS4w2J,0.716,0.98,-6.35,1,0.000447,0.887,0.686,0.0281,123.996,6,0.112,4,418065
7tMZIvAhnbNzVhzYLAy0QN,0.694,0.942,-6.328,0,0.0059,0.389,0.159,0.519,127.987,10,0.0727,4,406992
6IiQkccLYo0RppB9Lv0qiH,0.389,0.78,-8.01,1,0.00541,0.675,0.385,0.615,123.019,1,0.0576,4,335610
6VJ8OvHkzRNLP9x1YHBiSw,0.726,0.699,-5.454,1,0.00398,0.655,0.666,0.441,126.961,9,0.104,4,362824
7m6W3WDAi4LqqdHCirBhAm,0.804,0.915,-8.548,1,0.000117,0.916,0.0878,0.362,123.014,6,0.0422,4,457138
2aAlGJc0REgny9znAOaBsF,0.644,0.719,-9.635,0,0.00143,0.517,0.0839,0.531,132.011,10,0.0415,4,210787
2jpgqiEmobcvpljK63hthc,0.571,0.986,-5.572,1,0.000326,0.913,0.0659,0.267,122.994,11,0.0516,4,156098
3vpO4Ew5QGUaLGLZE7kNNd,0.714,0.899,-7.083,0,0.00642,0.825,0.11,0.489,124.009,4,0.0578,4,205154
49ZgQp6Ew3jADFvaMrDbHL,0.649,0.985,-6.625,0,0.0025,0.556,0.0245,0.694,122.999,4,0.0479,4,204876
49rr7j8CCRq5ntOSTScupk,0.66,0.947,-7.578,1,0.0367,0.0316,0.419,0.783,122.993,0,0.0707,4,201110
1TcNWttaet1eKCwl2p6Qae,0.456,0.802,-7.173,1,0.00266,0.37,0.122,0.0616,116.497,7,0.0962,4,235160
29Rdysued3nwLlQwmg9R46,0.651,0.942,-6.068,0,0.0338,0.0424,0.207,0.671,128.064,6,0.1,4,204480
2bGQA7mDO7mSrBT16zRsHs,0.835,0.996,-4.453,0,0.000853,0.438,0.337,0.466,124.999,5,0.147,4,205080
4oS2Gik6Vo9csv7teQsPoG,0.77,0.751,-7.239,0,0.0126,0.741,0.072,0.966,125.986,6,0.0556,4,378375
7c77I2dDkI9CbpPemkBNzO,0.718,0.646,-9.071,1,1.78e-05,0.816,0.0736,0.0923,121.987,2,0.0599,4,508100
2yAVzRiEQooPEJ9SYx11L3,0.822,0.969,-11.471,0,0.259,0.000153,0.39,0.765,128.007,7,0.0582,4,283748
6vcCSOpoIysG2Q90s1gJbe,0.81,0.85,-7.456,1,0.000656,0.905,0.0605,0.618,121.994,0,0.0523,4,410730
6GGvZbOQmlNTTEQCF7eNXD,0.839,0.658,-8.426,0,0.00316,0.238,0.144,0.616,124.466,11,0.0629,4,267007
0F8GTZnlYDOJ8MFoWYfGNA,0.803,0.738,-10.136,0,4.13e-05,0.911,0.0514,0.343,123.029,6,0.0547,4,444878
2rHDreGzB2CNwHSA75WRdA,0.69,0.818,-5.693,0,0.00035,0.108,0.547,0.883,127.035,4,0.0671,4,192173
2cfdaedLSXAvHRhM4xlU1A,0.709,0.838,-7.584,1,0.00087,0.898,0.0682,0.565,124.009,0,0.0383,4,220645
59NBXgEzsssLPR4vLRlr6T,0.812,0.65,-6.015,0,0.000491,0.0474,0.0517,0.563,127.0,5,0.0408,4,398453
2NC8pux3FB1tw3n3mv8GZI,0.678,0.972,-5.218,1,0.0198,0.915,0.185,0.372,123.926,7,0.0662,4,387188
5prhnDp2J8AYdZd53LFqpP,0.511,0.79,-3.576,0,0.0938,0.0,0.116,0.512,125.968,1,0.0408,4,200973
1QzATPy7dwY70jh3WQgp9K,0.797,0.429,-11.14,1,0.00721,0.912,0.679,0.378,126.01,1,0.106,4,438135
7oBVbNiiS1LLWyAKNwlxuj,0.785,0.559,-8.619,0,0.00501,0.879,0.0651,0.428,127.066,5,0.0428,4,415973
1754ciUra3WO68lTphiTT5,0.802,0.958,-4.586,1,0.000932,0.851,0.0589,0.366,123.014,10,0.0588,4,394146
0pcFsOq2tH5K0NmbSINzet,0.556,0.703,-10.164,0,0.00503,0.833,0.106,0.0394,122.982,10,0.0841,3,441499
3DqiRg6o1Sow9aC4zi7Pl1,0.527,0.924,-9.073,1,0.00216,0.916,0.0345,0.544,125.996,0,0.0341,4,209524
5yENAHspYuILhevCbYhGQ5,0.724,0.865,-8.454,1,0.00774,0.842,0.356,0.442,123.952,2,0.0823,4,410806
6aLnbAu5SzXkeIIU0ABMRJ,0.718,0.83,-8.213,1,0.00573,0.274,0.0835,0.222,127.966,0,0.0578,4,490113
4YYuYs9rwHcjBDQrnUutjQ,0.58,0.98,-5.101,0,0.00318,0.565,0.0713,0.224,122.048,4,0.296,4,334315
07fqt6Bl6OLCJ8QiSmkNMC,0.824,0.882,-7.255,1,0.00767,0.901,0.077,0.2,130.004,4,0.161,4,456708
0NakmIDFGJyS1iAXmlVDcJ,0.697,0.85,-9.48,1,0.0017,0.921,0.0399,0.406,123.997,2,0.0906,4,435548
7rJQiXkPp3sqKV41oK08e1,0.729,0.953,-8.603,1,0.00334,0.89,0.0682,0.15,124.003,8,0.0554,4,437419
0LQp6qJmYxqjd7qkMQDnqC,0.798,0.885,-6.967,0,0.0713,0.0183,0.0728,0.528,137.982,7,0.108,4,258027
4E3xcXqrCfywoL2GQ0aayE,0.528,0.949,-6.908,0,0.00573,0.148,0.135,0.0341,122.004,7,0.0394,4,244918
3XIMC4cHU7Iu4BR5aBU0Oa,0.688,0.548,-11.446,1,0.0646,0.705,0.128,0.313,121.973,9,0.0427,4,273848
6IMEaU2ZqaFP3DK4qr2Ial,0.585,0.865,-5.477,0,0.021,0.0,0.172,0.277,125.02,4,0.0517,4,220800
7Ib1fj8HnRmi9WRBpDK6ie,0.696,0.694,-10.275,1,0.0619,0.879,0.14,0.185,119.989,8,0.0437,3,215250
4TMSmt6090LcXzcxoEAZV6,0.599,0.692,-6.347,1,0.245,0.000421,0.337,0.161,122.001,4,0.0329,4,243934
5RrhrF2WdWsFexwj7LXHvr,0.753,0.876,-5.856,0,0.476,0.00488,0.117,0.205,124.002,7,0.0717,3,199355
12wyGF0d1ohSLtJ0wF5Sjy,0.608,0.875,-8.835,0,0.0303,0.327,0.156,0.356,122.989,11,0.0381,4,254146
7ezZTiC8Ykmgugu52qxfOR,0.703,0.78,-8.224,0,0.00104,0.937,0.0589,0.899,123.02,9,0.0323,4,263415
6bxHq66ka9XINFSpEYCkde,0.353,0.473,-10.471,1,0.0861,0.311,0.104,0.13,123.974,4,0.0319,4,274839
7xZiL9HRMHGsQgqeQ7dPxw,0.697,0.368,-12.705,0,0.316,0.00395,0.102,0.169,121.994,11,0.0425,4,288113
6wCcODFVqZ17uGIJnLf1f6,0.641,0.812,-9.537,0,0.19,0.878,0.136,0.304,121.0,11,0.0488,4,256149
0UyuOPt9naiKaXsO2n7j6h,0.67,0.758,-8.048,0,0.158,0.398,0.0725,0.159,122.0,9,0.034,4,205827
4jKSx7uL18SAO4O432BrTp,0.702,0.588,-7.052,1,0.00798,0.052,0.128,0.442,125.975,8,0.0391,4,161946
4JYGpUQlzcO8nWtMGfwtkA,0.689,0.769,-8.304,1,0.00794,0.0948,0.11,0.0956,123.978,6,0.0402,4,242033
4r4aCjakzJQuLo8jejmHV8,0.704,0.824,-6.934,0,0.0196,8.48e-06,0.206,0.223,123.987,11,0.0618,4,206134
2g2oTAYblTL3Mxfttwz8WZ,0.395,0.796,-9.318,1,0.238,0.925,0.112,0.147,122.022,1,0.0462,4,274944
6Q7tMRu8cJT1YnBCK6xXBo,0.587,0.854,-5.656,1,0.00152,0.761,0.438,0.132,122.022,7,0.038,4,200656
4zkd33S3lelpqt1lyMD8u8,0.724,0.859,-6.453,1,0.027,0.808,0.403,0.23,124.013,1,0.0662,4,199427
0n7Qqb6srcdrfJcaI69vkp,0.727,0.748,-6.72,0,0.0314,0.83,0.199,0.387,123.997,5,0.0325,4,267780
2P4wRFA7ftewX1JdN3On2K,0.493,0.707,-9.319,0,0.0357,0.964,0.174,0.307,123.966,0,0.0308,4,269516
7k42DvyuLTo8FIG7pa2n1U,0.732,0.762,-7.234,0,0.135,0.00859,0.14,0.538,107.014,10,0.0369,4,165419
6XFwyjiiZwqaMVgK2Ass6i,0.757,0.892,-7.718,1,0.0401,0.837,0.265,0.143,124.006,0,0.0602,4,219658
1HHxzXIdk5XJrG8TJHEWq5,0.854,0.93,-7.528,1,0.563,0.697,0.0815,0.192,123.998,2,0.0439,4,480000
1QUrLquMWqiLAyvwZasyE5,0.669,0.83,-10.902,1,0.000202,0.881,0.0864,0.402,120.004,1,0.0417,4,448200
4BtiijJvd3nza8ccIStW7D,0.747,0.878,-6.864,1,0.00478,0.0952,0.374,0.734,123.059,1,0.257,4,224878
4h8utjAIt7zY1VoxbC7TZI,0.704,0.892,-4.757,0,0.0284,0.231,0.615,0.216,119.998,11,0.0411,4,195954
5IXVY6zjlwu8PgcKc4vQvW,0.651,0.695,-5.7,0,0.0834,0.00124,0.306,0.243,114.013,10,0.0357,4,177200
0LcN82PW3JQLCnyEQWAFs5,0.637,0.837,-6.12,0,0.0098,0.0296,0.129,0.0517,122.969,2,0.0372,4,213978
0bJDMivi2n8cfFHyafRmwb,0.668,0.861,-5.333,0,0.0242,2.76e-05,0.144,0.294,123.971,5,0.0493,4,195561
2UsRV8KFvHaDFUJtzQADAu,0.673,0.9,-6.909,0,0.0548,0.378,0.535,0.0386,118.001,6,0.0348,4,221496
5bWLHSTjzpoRT3LitHEpRU,0.662,0.716,-8.108,0,0.00881,0.000916,0.151,0.141,120.955,1,0.0408,4,193747
7dRoKrWenRRyhCbSicZwoA,0.549,0.588,-9.781,1,0.102,0.122,0.157,0.14,120.994,6,0.0362,4,229152
4M2Be8CcaY7AdaHYRHno4n,0.578,0.836,-8.732,1,0.00348,0.221,0.389,0.134,120.014,11,0.0347,3,227432
6Mmfn16y9FPXhjvneVFE9e,0.707,0.519,-12.566,0,0.665,0.9,0.109,0.166,123.999,9,0.039,4,466935
2FMPIU8FdP9kCi5kUCSGnE,0.656,0.932,-6.315,1,0.000435,0.945,0.0849,0.186,123.006,7,0.0344,4,240000
7rmlHxhHHRQhcIVQgbhuUG,0.66,0.786,-7.999,0,0.00464,0.0475,0.315,0.288,122.997,9,0.0375,4,196098
7fOSf0ZuZ2XYSXpJcihCZd,0.699,0.797,-7.567,1,0.000633,0.821,0.0891,0.251,122.003,1,0.0403,4,499647
4df4Nz2trKZfmCtSh2X0KO,0.754,0.754,-5.937,0,0.0239,0.00576,0.0826,0.523,119.98,0,0.0362,4,204787
5qd8e0wxo519K15X2oSmHA,0.64,0.906,-5.93,0,0.00168,0.569,0.104,0.246,121.971,5,0.0388,4,196721
79rl05zujFSHHZHD4fKy94,0.61,0.88,-5.721,0,0.00925,1.8e-05,0.104,0.808,122.949,8,0.0755,4,142439
0qkWj1yloF3ux5HcgFyQIn,0.663,0.666,-9.032,1,0.0295,0.52,0.134,0.165,122.0,5,0.0386,4,225312
2aSMpkN4J6kzgGki14qqmx,0.684,0.855,-9.676,1,0.177,0.861,0.0819,0.36,121.999,1,0.0501,4,296066
5kUxWpe43DVTzXW7HiXnre,0.569,0.887,-6.477,0,0.00219,0.0638,0.576,0.139,123.005,2,0.0363,4,272859
7oyo0Z3NA7fyu79gxXLjtx,0.643,0.864,-6.531,1,3.59e-05,0.78,0.112,0.565,122.008,1,0.0299,4,175372
4qqgGuWpaRy3JN5IC5Jkgi,0.642,0.845,-6.894,0,0.124,0.000125,0.0752,0.471,123.975,1,0.0341,4,168856
4sWPAwIvUbUgv2CRJn5rGQ,0.576,0.766,-6.625,0,0.0267,0.00129,0.144,0.377,123.828,10,0.0507,4,236129
2g18NV13Q39dKqfu3yNF5X,0.595,0.805,-5.942,0,0.00653,0.000308,0.0494,0.186,123.996,4,0.0517,4,249798
5jMwi2T2UP57hMPXSsuK4j,0.838,0.48,-12.537,1,0.566,0.929,0.176,0.208,114.99,8,0.136,4,230609
1L5VP9PWCU5dRzl1bvlFkJ,0.523,0.718,-9.754,1,0.689,0.939,0.0733,0.151,121.984,0,0.032,4,354098
6npqc1zQ9PeUMRiQ8apx15,0.612,0.884,-7.952,1,0.00246,0.911,0.0958,0.032,122.995,4,0.0344,4,252000
3WKolcmqOziNUdcAnoHCLC,0.598,0.762,-7.365,0,0.00206,0.843,0.0883,0.239,115.978,10,0.0333,4,235654
1Uf0F7ia0EguZsHhK6PHoY,0.696,0.597,-11.765,1,0.0247,0.905,0.129,0.0787,116.99,1,0.0374,5,410048
5sfXJ86Ltiw0IGoNIkiEZa,0.628,0.751,-9.634,0,0.000173,0.768,0.0622,0.507,124.002,10,0.0396,4,249073
0R2wsoAKYVUVOxJrc1jQCN,0.579,0.779,-11.212,1,0.00213,0.774,0.159,0.0961,119.999,7,0.0395,4,276000
0VfUUuAT8TbTRKbRmlxMMo,0.57,0.779,-7.85,1,0.00525,0.891,0.367,0.206,126.015,8,0.0301,4,389929
65baihUWfSYzRLHsu3ckyN,0.596,0.94,-7.418,0,0.138,0.889,0.27,0.107,123.982,10,0.0394,4,252154
3OiEY2VLzrTyCoU8q2SQpe,0.664,0.928,-6.305,1,0.000297,0.671,0.696,0.106,121.005,7,0.0395,3,387500
2gtiPRRrYyeHrkuvDnDIR5,0.736,0.738,-9.386,0,0.051,0.0648,0.227,0.428,123.992,10,0.0405,4,203537
6BVZyHVBeNkPaLF2e7G0c1,0.698,0.831,-7.095,1,0.00108,0.266,0.161,0.138,123.988,1,0.0373,4,314873
2hkZW3Vo9qhkJ0NNYjWtnE,0.68,0.722,-7.738,1,0.0152,0.135,0.212,0.222,121.928,4,0.0289,4,183954
03Rpzge4Uc1lGZ3mrcZfPr,0.599,0.746,-10.698,0,0.439,0.222,0.398,0.527,123.026,10,0.0406,4,223500
3dmMyqDdULDoKFTgEqQ9QC,0.391,0.794,-8.861,1,0.026,0.864,0.0852,0.0662,122.982,8,0.0427,4,316098
7oEKbx2bH88Mkcurwo0pfR,0.705,0.546,-9.833,0,0.548,0.921,0.103,0.102,124.195,9,0.0732,4,143226
0D1ZKHo1jI0gzOWZGhlyv3,0.555,0.62,-5.822,0,0.0891,0.00306,0.107,0.371,193.924,9,0.118,3,216765
2SibYBeKjhlW7gv5Aqx0Nm,0.62,0.866,-5.97,0,0.00482,0.018,0.34,0.0772,121.963,6,0.0353,4,242582
6MLvUL2dYphJTwgiBvuJ1J,0.801,0.854,-4.377,0,0.00364,0.00325,0.155,0.899,122.033,5,0.0442,4,257705
5xYUKr79Z9SYRVdOkI1UAO,0.698,0.729,-9.095,0,0.0147,0.603,0.456,0.177,124.01,1,0.0488,4,263181
1FXlhqcYaiw6KuUYtXdtAi,0.689,0.456,-12.307,1,0.000455,0.882,0.07,0.238,126.0,2,0.0339,4,232982
0lgHrv9qcVhwII3aW9aMZJ,0.554,0.83,-5.82,1,0.000376,0.851,0.363,0.331,122.99,8,0.0358,4,220488
7HQXmaJZclCLRlB2pCcUB5,0.663,0.846,-6.495,0,0.0251,0.153,0.429,0.315,110.038,4,0.102,4,283471
2PHQr9JMiepZ1GRh4wWxpg,0.335,0.722,-6.316,0,0.00764,0.16,0.114,0.04,122.985,7,0.0306,4,370848
2LcQebtolx6SwZS4zeHWWt,0.575,0.827,-5.576,1,0.00962,0.000682,0.104,0.286,119.969,6,0.0354,4,260664
3INXpDccsydV1k0n9z6NcM,0.639,0.881,-5.984,1,0.00714,0.0163,0.166,0.287,122.989,6,0.0376,4,304438
0zXXIn5E5lGEK9fMWiJi4r,0.78,0.873,-5.96,0,0.041,0.902,0.188,0.734,124.002,3,0.0431,4,206462
2rNUCjocmu9sBCI4Ab9vOP,0.788,0.516,-9.594,0,0.064,0.907,0.0499,0.0998,125.993,9,0.0379,4,419048
5W9kEBSWZjqfl41flVvWwl,0.655,0.711,-8.596,0,0.00508,0.77,0.0815,0.498,120.007,5,0.0347,4,208000
5F9MTKbl71pDkHVpbyXjwK,0.761,0.617,-12.175,0,0.646,0.836,0.16,0.412,120.008,7,0.0732,4,322303
35KNVXfDELwHrfv1GCgcRl,0.694,0.725,-6.166,1,0.00159,0.257,0.0864,0.688,122.996,7,0.0474,4,194514
7rAQZ0mdeXZWnYIHK9ApKh,0.74,0.682,-7.966,1,0.000134,0.887,0.123,0.12,116.0,2,0.0452,4,232725
4nAN5NfNT2eLgmsAa0Xm6w,0.59,0.847,-5.116,0,0.00732,0.495,0.0672,0.0745,120.012,2,0.0269,4,244918
1zSvtJuLilEf5923MMNQoH,0.603,0.785,-6.41,0,0.000101,0.0339,0.371,0.178,122.015,0,0.0315,4,290656
0aeWKYzI9M0mho8ayox81x,0.771,0.801,-6.152,0,0.0454,0.683,0.0984,0.76,124.991,9,0.0312,4,256401
0CEIJwqzXmmWNKDV8NFw60,0.626,0.755,-10.491,0,0.14,0.386,0.0938,0.372,122.008,6,0.0337,4,347213
4cJXV6VDNDfDsMIbgGR6x1,0.689,0.746,-9.377,0,0.14,0.893,0.108,0.045,125.006,1,0.0474,4,435177
7Fr0eqmSwAscOmzDCJ3yAF,0.638,0.869,-6.929,0,0.00894,0.825,0.486,0.153,122.974,2,0.0414,5,239328
3AuwQgYPWGbwIODrflufbF,0.485,0.854,-7.551,0,0.000895,0.0191,0.133,0.0433,124.013,4,0.0319,4,220211
3oHVwd7algLocPL4SY62MO,0.688,0.941,-8.525,0,0.00246,0.694,0.41,0.107,123.0,2,0.0492,4,206890
1aosXPBgRredZfKkuaIg6V,0.53,0.727,-9.957,0,0.153,0.0464,0.0818,0.039,123.969,1,0.049,4,307870
3haIVEYCzkPb5pwTzbEFDE,0.597,0.919,-5.298,0,0.00244,0.114,0.33,0.236,124.017,5,0.0345,4,290934
3MkuFR7t25mu7Iscp6GGiV,0.577,0.883,-6.423,1,0.0259,0.0706,0.118,0.255,122.987,10,0.0298,4,214483
77JurUHSxj6ielBGs2DKvx,0.53,0.931,-6.216,0,0.00292,0.53,0.076,0.246,122.007,11,0.0344,4,193364
4dHuU8wSvtek4sxRGoDLpf,0.717,0.752,-6.933,1,0.251,0.000468,0.0802,0.14,123.97,0,0.065,4,281267
4YmxakmVsl3YtvNFrB9ih3,0.738,0.851,-6.573,1,0.00104,0.437,0.43,0.359,123.998,0,0.0391,4,275806
2GnVUTHqvJp9GmttayGUqM,0.687,0.694,-6.076,1,0.0439,0.0143,0.188,0.482,115.024,2,0.0322,4,192000
2wQ411UQL2MRsdAgPRUstT,0.639,0.664,-4.926,1,0.329,1.53e-06,0.382,0.351,116.028,5,0.0357,4,194483
2lYTJK94hb0fd1LQtb6Dhk,0.659,0.738,-5.072,0,0.118,0.0,0.115,0.481,127.95,4,0.0477,4,183750
6ZgNHo2VF3Nv3gBqn131xJ,0.689,0.826,-4.496,0,0.254,2.41e-06,0.339,0.389,109.029,7,0.0377,4,171972
55DWZ04d9zY2N7Nr9xyzt0,0.441,0.738,-5.128,1,0.0386,0.0,0.112,0.299,126.107,7,0.0432,4,208333
41lGFu6MDXGoLWSfEWwEEW,0.585,0.856,-5.647,0,0.0107,1.34e-05,0.0629,0.165,128.054,0,0.0584,4,194992
3IsCTVfdFpZyKNkH6mFGlf,0.48,0.705,-6.601,1,0.0733,0.0,0.317,0.325,95.952,10,0.0567,4,200000
72VWeN4sOkXy6ctgm1pSKV,0.46,0.786,-4.961,1,0.0264,1e-05,0.245,0.407,159.946,6,0.0425,4,196872
07F7zczrjCccG67nrFl3ai,0.245,0.705,-6.932,1,0.0252,0.00132,0.043,0.07,127.916,1,0.0628,4,243278
3xozZw4YNCv777ONrbdHsy,0.6,0.728,-3.112,1,0.109,0.0,0.0995,0.459,127.926,8,0.0426,4,217080
798z16wkkz6CNMCPhOdBpe,0.59,0.727,-7.159,0,0.00705,6.99e-05,0.0773,0.214,127.982,6,0.033,4,212138
37gOHEKsQsdAsHU78lsniu,0.613,0.701,-3.777,0,0.0309,0.0,0.419,0.288,124.085,9,0.048,4,197590
6kXFm8Qbb2B3eLjzUIIc2m,0.59,0.695,-6.973,1,0.475,1.13e-06,0.193,0.198,128.061,0,0.0463,4,206250
5tjOwSihWiylLoe7HC0z6f,0.545,0.877,-3.988,1,0.012,5.84e-06,0.243,0.497,128.066,8,0.0517,4,243584
5gHVwl34709JVv9gEwwlYT,0.558,0.917,-5.691,1,0.132,3.13e-05,0.235,0.484,127.975,11,0.0915,4,271081
0tgbSxoFjZ20MjfoKwWevV,0.571,0.937,-2.682,0,0.0997,0.496,0.125,0.512,125.027,2,0.0336,4,185620
5dNz40RCuzyisn5KJSYMWz,0.559,0.866,-4.9,1,0.0383,2.32e-06,0.105,0.303,126.969,8,0.0455,4,223250
6c10v48tyOC1d2Cz9TqOJr,0.822,0.839,-3.516,0,0.52,3.67e-05,0.186,0.648,123.043,11,0.0648,4,176098
6ojB2hju8xzz37udneSLh4,0.85,0.71,-3.041,0,0.385,0.0,0.0523,0.96,126.98,11,0.0567,4,187481
6fD9YOaHc5Wt4a5X5KYNXF,0.545,0.702,-5.153,0,0.0783,0.0,0.601,0.485,125.01,2,0.0489,4,199440
